"position","row_id","entrez_id","symbol","group","source"
503,"gene3646","3646","EIF3E","FM_10","scGPT"
504,"gene6206","6206","RPS12","FM_05","scGPT"
505,"gene321","321","APBA2","FM_01","scGPT"
506,"gene7273","7273","TTN","FM_08","scGPT"
507,"gene8875","8875","VNN2","FM_16","scGPT"
508,"gene28996","28996","HIPK2","FM_01","scGPT"
509,"gene1512","1512","CTSH","FM_14","scGPT"
510,"gene25824","25824","PRDX5","FM_10","scGPT"
511,"gene10963","10963","STIP1","FM_06","scGPT"
512,"gene217","217","ALDH2","FM_14","scGPT"
513,"gene114879","114879","OSBPL5","FM_03","scGPT"
514,"gene25956","25956","SEC31B","FM_03","scGPT"
515,"gene3566","3566","IL4R","FM_16","scGPT"
516,"gene4833","4833","NME4","FM_06","scGPT"
517,"gene133522","133522","PPARGC1B","FM_03","scGPT"
518,"gene5140","5140","PDE3B","FM_01","scGPT"
519,"gene55432","55432","YOD1","FM_08","scGPT"
520,"gene1675","1675","CFD","FM_11","scGPT"
521,"gene23475","23475","QPRT","FM_06","scGPT"
522,"gene330","330","BIRC3","FM_07","scGPT"
523,"gene3925","3925","STMN1","FM_18","scGPT"
524,"gene3693","3693","ITGB5","FM_17","scGPT"
525,"gene6175","6175","RPLP0","FM_05","scGPT"
526,"gene6161","6161","RPL32","FM_05","scGPT"
527,"gene7311","7311","UBA52","FM_05","scGPT"
528,"gene4831","4831","NME2","FM_19","scGPT"
529,"gene6141","6141","RPL18","FM_05","scGPT"
530,"gene6713","6713","SQLE","FM_19","scGPT"
531,"gene8905","8905","AP1S2","FM_12","scGPT"
532,"gene4303","4303","FOXO4","FM_02","scGPT"
533,"gene8669","8669","EIF3J","FM_06","scGPT"
534,"gene146330","146330","FBXL16","FM_03","scGPT"
535,"gene6165","6165","RPL35A","FM_05","scGPT"
536,"gene4502","4502","MT2A","FM_11","scGPT"
537,"gene22885","22885","ABLIM3","FM_17","scGPT"
538,"gene513","513","ATP5F1D","FM_10","scGPT"
539,"gene51734","51734","MSRB1","FM_16","scGPT"
540,"gene10871","10871","CD300C","FM_13","scGPT"
541,"gene6228","6228","RPS23","FM_05","scGPT"
542,"gene143686","143686","SESN3","FM_01","scGPT"
543,"gene51024","51024","FIS1","FM_10","scGPT"
544,"gene6191","6191","RPS4X","FM_05","scGPT"
545,"gene2781","2781","GNAZ","FM_17","scGPT"
546,"gene6001","6001","RGS10","FM_10","scGPT"
547,"gene84874","84874","ZNF514","FM_02","scGPT"
548,"gene84131","84131","CEP78","FM_04","scGPT"
549,"gene4605","4605","MYBL2","FM_06","scGPT"
550,"gene3822","3822","KLRC2","FM_04","scGPT"
551,"gene8140","8140","SLC7A5","FM_07","scGPT"
552,"gene2048","2048","EPHB2","FM_03","scGPT"
553,"gene3394","3394","IRF8","FM_14","scGPT"
554,"gene80139","80139","ZNF703","FM_13","scGPT"
555,"gene5727","5727","PTCH1","FM_03","scGPT"
556,"gene6721","6721","SREBF2","FM_19","scGPT"
557,"gene6648","6648","SOD2","FM_07","scGPT"
558,"gene5836","5836","PYGL","FM_16","scGPT"
559,"gene2947","2947","GSTM3","FM_06","scGPT"
560,"gene4345","4345","CD200","FM_18","scGPT"
561,"gene151742","151742","PPM1L","FM_01","scGPT"
562,"gene340205","340205","TREML1","FM_20","scGPT"
563,"gene708","708","C1QBP","FM_06","scGPT"
564,"gene7169","7169","TPM2","FM_11","scGPT"
565,"gene6202","6202","RPS8","FM_05","scGPT"
566,"gene3480","3480","IGF1R","FM_01","scGPT"
567,"gene66002","66002","CYP4F12","FM_02","scGPT"
568,"gene388931","388931","MFSD2B","FM_20","scGPT"
569,"gene133","133","ADM","FM_07","scGPT"
570,"gene6147","6147","RPL23A","FM_05","scGPT"
571,"gene3579","3579","CXCR2","FM_16","scGPT"
572,"gene6142","6142","RPL18A","FM_05","scGPT"
573,"gene4282","4282","MIF","FM_10","scGPT"
574,"gene3336","3336","HSPE1","FM_18","scGPT"
575,"gene4773","4773","NFATC2","FM_04","scGPT"
576,"gene2787","2787","GNG5","FM_10","scGPT"
577,"gene10437","10437","IFI30","FM_14","scGPT"
578,"gene161882","161882","ZFPM1","FM_02","scGPT"
579,"gene2357","2357","FPR1","FM_15","scGPT"
580,"gene6635","6635","SNRPE","FM_06","scGPT"
581,"gene56975","56975","FAM20C","FM_17","scGPT"
582,"gene2162","2162","F13A1","FM_14","scGPT"
583,"gene9231","9231","DLG5","FM_17","scGPT"
584,"gene10859","10859","LILRB1","FM_13","scGPT"
585,"gene933","933","CD22","FM_14","scGPT"
586,"gene942","942","CD86","FM_14","scGPT"
587,"gene9145","9145","SYNGR1","FM_08","scGPT"
588,"gene2058","2058","EPRS1","FM_08","scGPT"
589,"gene6556","6556","SLC11A1","FM_15","scGPT"
590,"gene6217","6217","RPS16","FM_05","scGPT"
591,"gene80012","80012","PHC3","FM_01","scGPT"
592,"gene2776","2776","GNAQ","FM_01","scGPT"
593,"gene6169","6169","RPL38","FM_05","scGPT"
594,"gene117155","117155","CATSPER2","FM_01","scGPT"
595,"gene25946","25946","ZNF385A","FM_13","scGPT"
596,"gene134429","134429","STARD4","FM_19","scGPT"
597,"gene3556","3556","IL1RAP","FM_15","scGPT"
598,"gene7128","7128","TNFAIP3","FM_07","scGPT"
599,"gene6159","6159","RPL29","FM_05","scGPT"
600,"gene9194","9194","SLC16A7","FM_01","scGPT"
601,"gene275","275","AMT","FM_02","scGPT"
602,"gene5567","5567","PRKACB","FM_01","scGPT"
603,"gene83988","83988","NCALD","FM_01","scGPT"
604,"gene9580","9580","SOX13","FM_02","scGPT"
605,"gene4708","4708","NDUFB2","FM_10","scGPT"
606,"gene3575","3575","IL7R","FM_04","scGPT"
607,"gene4830","4830","NME1","FM_06","scGPT"
608,"gene27287","27287","VENTX","FM_02","scGPT"
609,"gene55423","55423","SIRPG","FM_04","scGPT"
610,"gene4646","4646","MYO6","FM_01","scGPT"
611,"gene58477","58477","SRPRB","FM_06","scGPT"
612,"gene6188","6188","RPS3","FM_05","scGPT"
613,"gene54583","54583","EGLN1","FM_03","scGPT"
614,"gene1163","1163","CKS1B","FM_06","scGPT"
615,"gene5732","5732","PTGER2","FM_04","scGPT"
616,"gene306","306","ANXA3","FM_11","scGPT"
617,"gene1043","1043","CD52","FM_14","scGPT"
618,"gene7203","7203","CCT3","FM_06","scGPT"
619,"gene2206","2206","MS4A2","FM_12","scGPT"
620,"gene6173","6173","RPL36A","FM_05","scGPT"
621,"gene79071","79071","ELOVL6","FM_01","scGPT"
622,"gene6039","6039","RNASE6","FM_14","scGPT"
623,"gene123","123","PLIN2","FM_15","scGPT"
624,"gene8541","8541","PPFIA3","FM_03","scGPT"
625,"gene1890","1890","TYMP","FM_12","scGPT"
626,"gene3386","3386","ICAM4","FM_08","scGPT"
627,"gene3595","3595","IL12RB2","FM_03","scGPT"
628,"gene9045","9045","RPL14","FM_05","scGPT"
629,"gene55466","55466","DNAJA4","FM_18","scGPT"
630,"gene5966","5966","REL","FM_07","scGPT"
631,"gene54210","54210","TREM1","FM_15","scGPT"
632,"gene4638","4638","MYLK","FM_11","scGPT"
633,"gene3717","3717","JAK2","FM_01","scGPT"
634,"gene2309","2309","FOXO3","FM_01","scGPT"
635,"gene140807","140807","KRT72","FM_02","scGPT"
636,"gene8320","8320","EOMES","FM_04","scGPT"
637,"gene6207","6207","RPS13","FM_05","scGPT"
638,"gene2201","2201","FBN2","FM_11","scGPT"
639,"gene3486","3486","IGFBP3","FM_11","scGPT"
640,"gene79834","79834","PEAK1","FM_01","scGPT"
641,"gene57698","57698","SHTN1","FM_01","scGPT"
642,"gene463","463","ZFHX3","FM_01","scGPT"
643,"gene6375","6375","XCL1","FM_04","scGPT"
644,"gene57654","57654","UVSSA","FM_03","scGPT"
645,"gene539","539","ATP5PO","FM_10","scGPT"
646,"gene597","597","BCL2A1","FM_15","scGPT"
647,"gene719","719","C3AR1","FM_15","scGPT"
648,"gene83999","83999","KREMEN1","FM_16","scGPT"
649,"gene56172","56172","ANKH","FM_01","scGPT"
650,"gene710","710","SERPING1","FM_11","scGPT"
651,"gene10462","10462","CLEC10A","FM_14","scGPT"
652,"gene6209","6209","RPS15","FM_05","scGPT"
653,"gene527","527","ATP6V0C","FM_18","scGPT"
654,"gene81030","81030","ZBP1","FM_09","scGPT"
655,"gene6095","6095","RORA","FM_01","scGPT"
656,"gene1051","1051","CEBPB","FM_07","scGPT"
657,"gene6233","6233","RPS27A","FM_05","scGPT"
658,"gene5901","5901","RAN","FM_06","scGPT"
659,"gene9170","9170","LPAR2","FM_02","scGPT"
660,"gene2317","2317","FLNB","FM_11","scGPT"
661,"gene2203","2203","FBP1","FM_15","scGPT"
662,"gene2017","2017","CTTN","FM_01","scGPT"
663,"gene6218","6218","RPS17","FM_05","scGPT"
664,"gene192286","192286","HIGD2A","FM_10","scGPT"
665,"gene259173","259173","ALS2CL","FM_02","scGPT"
666,"gene10549","10549","PRDX4","FM_06","scGPT"
667,"gene23547","23547","LILRA4","FM_14","scGPT"
668,"gene353","353","APRT","FM_06","scGPT"
669,"gene51389","51389","RWDD1","FM_10","scGPT"
670,"gene100996939","100996939","PYURF","FM_06","scGPT"
671,"gene84992","84992","PIGY","FM_02","scGPT"
672,"gene59285","59285","CACNG6","FM_02","scGPT"
673,"gene940","940","CD28","FM_04","scGPT"
674,"gene760","760","CA2","FM_11","scGPT"
675,"gene2760","2760","GM2A","FM_13","scGPT"
676,"gene8349","8349","H2BC21","FM_20","scGPT"
677,"gene978","978","CDA","FM_12","scGPT"
678,"gene2790","2790","GNG10","FM_19","scGPT"
679,"gene54843","54843","SYTL2","FM_01","scGPT"
680,"gene10870","10870","HCST","FM_04","scGPT"
681,"gene671","671","BPI","FM_12","scGPT"
682,"gene27102","27102","EIF2AK1","FM_08","scGPT"
683,"gene3772","3772","KCNJ15","FM_16","scGPT"
684,"gene1436","1436","CSF1R","FM_13","scGPT"
685,"gene728294","728294","D2HGDH","FM_02","scGPT"
686,"gene6167","6167","RPL37","FM_05","scGPT"
687,"gene6134","6134","RPL10","FM_05","scGPT"
688,"gene8714","8714","ABCC3","FM_17","scGPT"
689,"gene6125","6125","RPL5","FM_05","scGPT"
690,"gene56953","56953","NT5M","FM_17","scGPT"
691,"gene8482","8482","SEMA7A","FM_02","scGPT"
692,"gene64759","64759","TNS3","FM_17","scGPT"
693,"gene90990","90990","KIFC2","FM_03","scGPT"
694,"gene2194","2194","FASN","FM_19","scGPT"
695,"gene4736","4736","RPL10A","FM_05","scGPT"
696,"gene974","974","CD79B","FM_14","scGPT"
697,"gene4869","4869","NPM1","FM_10","scGPT"
698,"gene5016","5016","OVGP1","FM_02","scGPT"
699,"gene3590","3590","IL11RA","FM_11","scGPT"
700,"gene23645","23645","PPP1R15A","FM_07","scGPT"
701,"gene23677","23677","SH3BP4","FM_02","scGPT"
702,"gene155066","155066","ATP6V0E2","FM_18","scGPT"
703,"gene8993","8993","PGLYRP1","FM_12","scGPT"
704,"gene4069","4069","LYZ","FM_12","scGPT"
705,"gene1848","1848","DUSP6","FM_07","scGPT"
706,"gene1717","1717","DHCR7","FM_19","scGPT"
707,"gene55967","55967","NDUFA12","FM_10","scGPT"
708,"gene30817","30817","ADGRE2","FM_13","scGPT"
709,"gene643","643","CXCR5","FM_04","scGPT"
710,"gene10857","10857","PGRMC1","FM_18","scGPT"
711,"gene1312","1312","COMT","FM_10","scGPT"
712,"gene51386","51386","EIF3L","FM_10","scGPT"
713,"gene1536","1536","CYBB","FM_12","scGPT"
714,"gene8740","8740","TNFSF14","FM_04","scGPT"
715,"gene27339","27339","PRPF19","FM_06","scGPT"
716,"gene84443","84443","FRMPD3","FM_03","scGPT"
717,"gene5621","5621","PRNP","FM_18","scGPT"
718,"gene3903","3903","LAIR1","FM_15","scGPT"
719,"gene3312","3312","HSPA8","FM_18","scGPT"
720,"gene1803","1803","DPP4","FM_04","scGPT"
721,"gene23586","23586","RIGI","FM_09","scGPT"
722,"gene23327","23327","NEDD4L","FM_01","scGPT"
723,"gene3091","3091","HIF1A","FM_07","scGPT"
724,"gene57571","57571","CARNS1","FM_17","scGPT"
725,"gene89790","89790","SIGLEC10","FM_13","scGPT"
726,"gene8111","8111","GPR68","FM_02","scGPT"
727,"gene4660","4660","PPP1R12B","FM_01","scGPT"
728,"gene64425","64425","POLR1E","FM_02","scGPT"
729,"gene10728","10728","PTGES3","FM_18","scGPT"
730,"gene140809","140809","SRXN1","FM_19","scGPT"
731,"gene23250","23250","ATP11A","FM_03","scGPT"
732,"gene8821","8821","INPP4B","FM_01","scGPT"
733,"gene57162","57162","PELI1","FM_07","scGPT"
734,"gene6137","6137","RPL13","FM_05","scGPT"
735,"gene4000","4000","LMNA","FM_07","scGPT"
736,"gene5209","5209","PFKFB3","FM_07","scGPT"
737,"gene56993","56993","TOMM22","FM_06","scGPT"
738,"gene7090","7090","TLE3","FM_02","scGPT"
739,"gene7494","7494","XBP1","FM_07","scGPT"
740,"gene718","718","C3","FM_12","scGPT"
741,"gene64167","64167","ERAP2","FM_09","scGPT"
742,"gene2149","2149","F2R","FM_04","scGPT"
743,"gene81857","81857","MED25","FM_02","scGPT"
744,"gene1891","1891","ECH1","FM_06","scGPT"
745,"gene8673","8673","VAMP8","FM_10","scGPT"
746,"gene6720","6720","SREBF1","FM_19","scGPT"
747,"gene8607","8607","RUVBL1","FM_06","scGPT"
748,"gene8682","8682","PEA15","FM_13","scGPT"
749,"gene10055","10055","SAE1","FM_06","scGPT"
750,"gene85439","85439","STON2","FM_17","scGPT"
751,"gene10913","10913","EDAR","FM_02","scGPT"
752,"gene6843","6843","VAMP1","FM_17","scGPT"
753,"gene3557","3557","IL1RN","FM_15","scGPT"
754,"gene5603","5603","MAPK13","FM_02","scGPT"
755,"gene28984","28984","RGCC","FM_07","scGPT"
756,"gene319101","319101","KRT73","FM_02","scGPT"
757,"gene1296","1296","COL8A2","FM_02","scGPT"
758,"gene27242","27242","TNFRSF21","FM_03","scGPT"
759,"gene10051","10051","SMC4","FM_06","scGPT"
760,"gene8780","8780","RIOK3","FM_08","scGPT"
761,"gene55558","55558","PLXNA3","FM_02","scGPT"
762,"gene6138","6138","RPL15","FM_05","scGPT"
763,"gene55704","55704","CCDC88A","FM_01","scGPT"
764,"gene6513","6513","SLC2A1","FM_08","scGPT"
765,"gene1622","1622","DBI","FM_10","scGPT"
766,"gene4171","4171","MCM2","FM_06","scGPT"
767,"gene64981","64981","MRPL34","FM_06","scGPT"
768,"gene23136","23136","EPB41L3","FM_01","scGPT"
769,"gene9450","9450","LY86","FM_14","scGPT"
770,"gene6176","6176","RPLP1","FM_05","scGPT"
771,"gene23305","23305","ACSL6","FM_03","scGPT"
772,"gene64386","64386","MMP25","FM_16","scGPT"
773,"gene6230","6230","RPS25","FM_05","scGPT"
774,"gene10276","10276","NET1","FM_08","scGPT"
775,"gene80739","80739","MPIG6B","FM_20","scGPT"
776,"gene10875","10875","FGL2","FM_12","scGPT"
777,"gene56261","56261","GPCPD1","FM_07","scGPT"
778,"gene24138","24138","IFIT5","FM_09","scGPT"
779,"gene2053","2053","EPHX2","FM_02","scGPT"
780,"gene80005","80005","DOCK5","FM_17","scGPT"
781,"gene79888","79888","LPCAT1","FM_19","scGPT"
782,"gene29107","29107","NXT1","FM_06","scGPT"
783,"gene4193","4193","MDM2","FM_15","scGPT"
784,"gene2358","2358","FPR2","FM_15","scGPT"
785,"gene10161","10161","LPAR6","FM_14","scGPT"
786,"gene9759","9759","HDAC4","FM_01","scGPT"
787,"gene10654","10654","PMVK","FM_06","scGPT"
788,"gene84254","84254","CAMKK1","FM_03","scGPT"
789,"gene1378","1378","CR1","FM_16","scGPT"
790,"gene10575","10575","CCT4","FM_06","scGPT"
791,"gene53834","53834","FGFRL1","FM_02","scGPT"
792,"gene3459","3459","IFNGR1","FM_15","scGPT"
793,"gene22918","22918","CD93","FM_13","scGPT"
794,"gene2281","2281","FKBP1B","FM_17","scGPT"
795,"gene84628","84628","NTNG2","FM_02","scGPT"
796,"gene94015","94015","TTYH2","FM_13","scGPT"
797,"gene6923","6923","ELOB","FM_10","scGPT"
798,"gene253260","253260","RICTOR","FM_01","scGPT"
799,"gene7476","7476","WNT7A","FM_20","scGPT"
800,"gene10516","10516","FBLN5","FM_11","scGPT"
801,"gene917","917","CD3G","FM_04","scGPT"
802,"gene3014","3014","H2AX","FM_06","scGPT"
803,"gene2197","2197","FAU","FM_05","scGPT"
804,"gene5087","5087","PBX1","FM_01","scGPT"
805,"gene5245","5245","PHB1","FM_06","scGPT"
806,"gene10783","10783","NEK6","FM_17","scGPT"
807,"gene55827","55827","DCAF6","FM_01","scGPT"
808,"gene1032","1032","CDKN2D","FM_08","scGPT"
809,"gene864","864","RUNX3","FM_04","scGPT"
810,"gene51176","51176","LEF1","FM_04","scGPT"
811,"gene1230","1230","CCR1","FM_13","scGPT"
812,"gene8542","8542","APOL1","FM_09","scGPT"
813,"gene5296","5296","PIK3R2","FM_02","scGPT"
814,"gene7381","7381","UQCRB","FM_10","scGPT"
815,"gene4689","4689","NCF4","FM_15","scGPT"
816,"gene6157","6157","RPL27A","FM_05","scGPT"
817,"gene2199","2199","FBLN2","FM_11","scGPT"
818,"gene7706","7706","TRIM25","FM_09","scGPT"
819,"gene9241","9241","NOG","FM_02","scGPT"
820,"gene123041","123041","SLC24A4","FM_03","scGPT"
821,"gene9314","9314","KLF4","FM_07","scGPT"
822,"gene8815","8815","BANF1","FM_06","scGPT"
823,"gene26232","26232","FBXO2","FM_17","scGPT"
824,"gene1019","1019","CDK4","FM_06","scGPT"
825,"gene23433","23433","RHOQ","FM_07","scGPT"
826,"gene64135","64135","IFIH1","FM_09","scGPT"
827,"gene3094","3094","HINT1","FM_10","scGPT"
828,"gene91584","91584","PLXNA4","FM_01","scGPT"
829,"gene55112","55112","DYNC2I1","FM_01","scGPT"
830,"gene8741","8741","TNFSF13","FM_19","scGPT"
831,"gene7036","7036","TFR2","FM_08","scGPT"
832,"gene51380","51380","CSAD","FM_03","scGPT"
833,"gene2219","2219","FCN1","FM_12","scGPT"
834,"gene5728","5728","PTEN","FM_01","scGPT"
835,"gene4703","4703","NEB","FM_16","scGPT"
836,"gene4092","4092","SMAD7","FM_09","scGPT"
837,"gene1175","1175","AP2S1","FM_10","scGPT"
838,"gene22836","22836","RHOBTB3","FM_01","scGPT"
839,"gene23463","23463","ICMT","FM_06","scGPT"
840,"gene59340","59340","HRH4","FM_02","scGPT"
841,"gene3068","3068","HDGF","FM_06","scGPT"
842,"gene6229","6229","RPS24","FM_05","scGPT"
843,"gene55615","55615","PRR5","FM_02","scGPT"
844,"gene4332","4332","MNDA","FM_12","scGPT"
845,"gene5775","5775","PTPN4","FM_01","scGPT"
846,"gene3959","3959","LGALS3BP","FM_09","scGPT"
847,"gene9334","9334","B4GALT5","FM_03","scGPT"
848,"gene57674","57674","RNF213","FM_09","scGPT"
849,"gene653361","653361","NCF1","FM_14","scGPT"
850,"gene2739","2739","GLO1","FM_06","scGPT"
851,"gene26140","26140","TTLL3","FM_03","scGPT"
852,"gene27018","27018","BEX3","FM_18","scGPT"
853,"gene912","912","CD1D","FM_14","scGPT"
854,"gene54549","54549","SDK2","FM_03","scGPT"
855,"gene2625","2625","GATA3","FM_04","scGPT"
856,"gene4809","4809","SNU13","FM_06","scGPT"
857,"gene2215","2215","FCGR3B","FM_16","scGPT"
858,"gene114822","114822","RHPN1","FM_03","scGPT"
859,"gene962","962","CD48","FM_14","scGPT"
860,"gene8357","8357","H3C10","FM_20","scGPT"
861,"gene221937","221937","FOXK1","FM_03","scGPT"
862,"gene23423","23423","TMED3","FM_06","scGPT"
863,"gene221037","221037","JMJD1C","FM_01","scGPT"
864,"gene51650","51650","MRPS33","FM_06","scGPT"
865,"gene868","868","CBLB","FM_01","scGPT"
866,"gene6732","6732","SRPK1","FM_01","scGPT"
867,"gene4715","4715","NDUFB9","FM_10","scGPT"
868,"gene6307","6307","MSMO1","FM_19","scGPT"
869,"gene8519","8519","IFITM1","FM_04","scGPT"
870,"gene6158","6158","RPL28","FM_05","scGPT"
871,"gene161742","161742","SPRED1","FM_01","scGPT"
872,"gene1154","1154","CISH","FM_08","scGPT"
873,"gene8665","8665","EIF3F","FM_10","scGPT"
874,"gene5197","5197","PF4V1","FM_20","scGPT"
875,"gene4904","4904","YBX1","FM_10","scGPT"
876,"gene80854","80854","SETD7","FM_17","scGPT"
877,"gene7514","7514","XPO1","FM_01","scGPT"
878,"gene706","706","TSPO","FM_12","scGPT"
879,"gene84159","84159","ARID5B","FM_01","scGPT"
880,"gene5886","5886","RAD23A","FM_08","scGPT"
881,"gene9651","9651","PLCH2","FM_03","scGPT"
882,"gene80115","80115","BAIAP2L2","FM_03","scGPT"
883,"gene7153","7153","TOP2A","FM_06","scGPT"
884,"gene1628","1628","DBP","FM_13","scGPT"
885,"gene3320","3320","HSP90AA1","FM_18","scGPT"
886,"gene5800","5800","PTPRO","FM_01","scGPT"
887,"gene55240","55240","STEAP3","FM_02","scGPT"
888,"gene6150","6150","MRPL23","FM_06","scGPT"
889,"gene8668","8668","EIF3I","FM_06","scGPT"
890,"gene151636","151636","DTX3L","FM_09","scGPT"
891,"gene290","290","ANPEP","FM_15","scGPT"
892,"gene7089","7089","TLE2","FM_02","scGPT"
893,"gene54331","54331","GNG2","FM_01","scGPT"
894,"gene54464","54464","XRN1","FM_01","scGPT"
895,"gene728","728","C5AR1","FM_15","scGPT"
896,"gene4050","4050","LTB","FM_14","scGPT"
897,"gene80201","80201","HKDC1","FM_17","scGPT"
898,"gene11343","11343","MGLL","FM_11","scGPT"
899,"gene22898","22898","DENND3","FM_03","scGPT"
900,"gene64061","64061","TSPYL2","FM_18","scGPT"
901,"gene1937","1937","EEF1G","FM_19","scGPT"
902,"gene1269","1269","CNR2","FM_02","scGPT"
903,"gene27335","27335","EIF3K","FM_10","scGPT"
904,"gene10154","10154","PLXNC1","FM_01","scGPT"
905,"gene1241","1241","LTB4R","FM_02","scGPT"
906,"gene60489","60489","APOBEC3G","FM_04","scGPT"
907,"gene51310","51310","SLC22A17","FM_18","scGPT"
908,"gene10811","10811","NOXA1","FM_03","scGPT"
909,"gene25885","25885","POLR1A","FM_03","scGPT"
910,"gene1233","1233","CCR4","FM_04","scGPT"
911,"gene57105","57105","CYSLTR2","FM_02","scGPT"
912,"gene51747","51747","LUC7L3","FM_01","scGPT"
913,"gene56937","56937","PMEPA1","FM_07","scGPT"
914,"gene4509","4509","MT-ATP8","FM_10","scGPT"
915,"gene4522","4522","MTHFD1","FM_06","scGPT"
916,"gene7056","7056","THBD","FM_07","scGPT"
917,"gene91749","91749","SLC60A2","FM_03","scGPT"
918,"gene51320","51320","MEX3C","FM_02","scGPT"
919,"gene2672","2672","GFI1","FM_02","scGPT"
920,"gene8477","8477","GPR65","FM_04","scGPT"
921,"gene216","216","ALDH1A1","FM_11","scGPT"
922,"gene10490","10490","VTI1B","FM_06","scGPT"
923,"gene5351","5351","PLOD1","FM_11","scGPT"
924,"gene9585","9585","KIF20B","FM_06","scGPT"
925,"gene959","959","CD40LG","FM_04","scGPT"
926,"gene253782","253782","CERS6","FM_01","scGPT"
927,"gene518","518","ATP5MC3","FM_10","scGPT"
928,"gene5411","5411","PNN","FM_06","scGPT"
929,"gene2570","2570","GABRR2","FM_17","scGPT"
930,"gene29116","29116","MYLIP","FM_07","scGPT"
931,"gene10794","10794","ZNF460","FM_02","scGPT"
932,"gene10970","10970","CKAP4","FM_06","scGPT"
933,"gene79090","79090","TRAPPC6A","FM_06","scGPT"
934,"gene6124","6124","RPL4","FM_05","scGPT"
935,"gene932","932","MS4A3","FM_12","scGPT"
936,"gene55313","55313","CPPED1","FM_16","scGPT"
937,"gene114882","114882","OSBPL8","FM_01","scGPT"
938,"gene55701","55701","ARHGEF40","FM_02","scGPT"
939,"gene610","610","HCN2","FM_17","scGPT"
940,"gene8863","8863","PER3","FM_01","scGPT"
941,"gene3109","3109","HLA-DMB","FM_14","scGPT"
942,"gene8313","8313","AXIN2","FM_02","scGPT"
943,"gene83858","83858","ATAD3B","FM_02","scGPT"
944,"gene11240","11240","PADI2","FM_02","scGPT"
945,"gene1795","1795","DOCK3","FM_01","scGPT"
946,"gene151306","151306","GPBAR1","FM_13","scGPT"
947,"gene6132","6132","RPL8","FM_05","scGPT"
948,"gene1514","1514","CTSL","FM_15","scGPT"
949,"gene63891","63891","RNF123","FM_03","scGPT"
950,"gene4172","4172","MCM3","FM_06","scGPT"
951,"gene79143","79143","MBOAT7","FM_13","scGPT"
952,"gene64772","64772","ENGASE","FM_02","scGPT"
953,"gene25804","25804","LSM4","FM_06","scGPT"
954,"gene29802","29802","VPREB3","FM_14","scGPT"
955,"gene7433","7433","VIPR1","FM_03","scGPT"
956,"gene1508","1508","CTSB","FM_15","scGPT"
957,"gene1901","1901","S1PR1","FM_09","scGPT"
958,"gene23530","23530","NNT","FM_01","scGPT"
959,"gene79646","79646","PANK3","FM_19","scGPT"
960,"gene89849","89849","ATG16L2","FM_13","scGPT"
961,"gene7710","7710","ZNF154","FM_02","scGPT"
962,"gene7027","7027","TFDP1","FM_06","scGPT"
963,"gene2643","2643","GCH1","FM_09","scGPT"
964,"gene200315","200315","APOBEC3A","FM_09","scGPT"
965,"gene143884","143884","CWF19L2","FM_01","scGPT"
966,"gene2948","2948","GSTM4","FM_02","scGPT"
967,"gene9188","9188","DDX21","FM_06","scGPT"
968,"gene4343","4343","MOV10","FM_02","scGPT"
969,"gene219855","219855","SLC37A2","FM_13","scGPT"
970,"gene1234","1234","CCR5","FM_13","scGPT"
971,"gene51251","51251","NT5C3A","FM_08","scGPT"
972,"gene3727","3727","JUND","FM_07","scGPT"
973,"gene57449","57449","PLEKHG5","FM_03","scGPT"
974,"gene7423","7423","VEGFB","FM_17","scGPT"
975,"gene2026","2026","ENO2","FM_18","scGPT"
976,"gene79414","79414","LRFN3","FM_02","scGPT"
977,"gene120227","120227","CYP2R1","FM_02","scGPT"
978,"gene975","975","CD81","FM_07","scGPT"
979,"gene9349","9349","RPL23","FM_05","scGPT"
980,"gene84868","84868","HAVCR2","FM_15","scGPT"
981,"gene23461","23461","ABCA5","FM_01","scGPT"
982,"gene6122","6122","RPL3","FM_05","scGPT"
983,"gene1435","1435","CSF1","FM_09","scGPT"
984,"gene84418","84418","CYSTM1","FM_11","scGPT"
985,"gene79930","79930","DOK3","FM_13","scGPT"
986,"gene27336","27336","HTATSF1","FM_06","scGPT"
987,"gene2833","2833","CXCR3","FM_04","scGPT"
988,"gene338596","338596","ST8SIA6","FM_17","scGPT"
989,"gene53822","53822","FXYD7","FM_03","scGPT"
990,"gene51332","51332","SPTBN5","FM_02","scGPT"
991,"gene56034","56034","PDGFC","FM_01","scGPT"
992,"gene873","873","CBR1","FM_06","scGPT"
993,"gene9260","9260","PDLIM7","FM_11","scGPT"
994,"gene26049","26049","FAM169A","FM_01","scGPT"
995,"gene433","433","ASGR2","FM_16","scGPT"
996,"gene120892","120892","LRRK2","FM_03","scGPT"
997,"gene3687","3687","ITGAX","FM_13","scGPT"
998,"gene219","219","ALDH1B1","FM_02","scGPT"
999,"gene55252","55252","ASXL2","FM_03","scGPT"
1000,"gene521","521","ATP5ME","FM_10","scGPT"
